,BEST4+ enterocyte,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of duodenum,"CD4-positive, alpha-beta T cell",intestinal crypt stem cell of small intestine,paneth cell of epithelium of small intestine,"activated CD8-positive, alpha-beta T cell",natural killer cell,neutrophil,enterocyte of epithelium proper of small intestine,small intestine goblet cell,"activated CD4-positive, alpha-beta T cell",plasma cell,macrophage,"CD8-positive, alpha-beta T cell",enterocyte of epithelium proper of jejunum,B cell,enteroendocrine cell of small intestine,intestinal tuft cell,fibroblast,gamma-delta T cell,enteroglial cell,innate lymphoid cell,myeloid dendritic cell,endothelial cell of venule,"naive thymus-derived CD4-positive, alpha-beta T cell",mast cell,endothelial cell of lymphatic vessel,endothelial cell of arteriole,pericyte,transit amplifying cell of small intestine,monocyte,myofibroblast cell,regulatory T cell
Oscillospiraceae,-0.14032570186413,0.3193494612142491,-0.19852539005292338,0.8499049254758064,0.5387783584721252,0.15377273088009427,0.4102183478993928,-0.3410405592932374,0.9070119994198673,-0.02706438366014685,0.11385077583019214,-0.406779986156531,0.2958861914222684,-0.18190324712313263,0.18049672846980874,-0.013282329877361443,-0.17332318047910303,-0.09130845052878514,0.21773641022565635,-0.2344472918606473,-0.07464350130707312,0.34898201437934334,0.930743962462294,0.2932766458659014,-0.12517849265318623,0.03986574897830669,0.15947670184577348,0.045172514809287787,0.42091745002107983,0.21524204490426735,0.422355715472961,0.055666862910711185,0.547650065916377,0.10005432471553623
Clostridium sporogenes,-0.1413569607413975,0.8031961143126664,-0.39749332408833504,-0.07162161759147828,-0.03810835554911837,0.9024918819169689,0.6920576652439535,0.5981784430926592,0.050802401287100465,0.8778534011525325,0.2605056011522914,0.4431790110909367,0.20390861433186208,0.13516002860302453,0.07446639782208622,0.08710800197425132,0.33254749460342364,0.2601599396326164,0.14055858893889484,0.6028571978096563,-0.7400259206222192,0.3029661743763585,0.36532161199769375,0.4940888604765509,0.13053856768399166,0.21237602021518726,0.4457845149944164,0.597349921284054,0.059839204446369545,0.23009273493826804,0.6535721893046272,-0.4872081227636553,-0.057003779944375554,0.5897507935808889
Campylobacter,0.4777613500824909,0.30673356327800827,0.01542093806726394,-0.11454554969562583,-0.027364685772712116,0.6144024662456077,-0.03853280674660389,0.18042688927189737,-0.0761122934585238,0.40283220902970807,-0.011617884103932358,0.12072183295367572,-0.35501463991284765,-0.33401047086148195,0.15230195799645188,-0.24754714655932855,0.7815259918003507,-0.4684569336336748,-0.09005258959923121,0.15501026018026512,0.04046011866126466,-0.1812436369991757,-0.1373783518485804,-0.14719622324977152,0.06398349155398113,0.7355787268552271,0.1733811889674629,0.5048701468162572,0.3020929037484425,0.48415871939466615,-0.6899892907780757,0.058662593655531156,0.5421406269452141,-0.021520746824800097
Fusobacterium,0.6787419494608836,0.5951670461303284,0.009260785161761292,-0.000949055713907021,-0.15408175270634059,-0.03887826955913931,-0.21977671925067457,0.27864335412990165,-0.28681394800393,0.33111990485706655,0.33842360907007457,-0.34836132155517674,0.6149455818985018,0.30408278832456653,0.3749094064334607,-0.07759956046283167,0.3367137355419356,0.48791803491661967,0.12041748029859681,0.7505767377745083,0.1632193904738813,0.49223574013574234,0.2379026421775965,0.32565645985706027,-0.35139968029043156,0.2613161214646089,-0.07049253037717979,-0.10391949173330631,0.6732309553397935,0.08586892558129533,-0.15099054929264896,0.04226051156733758,-0.2401350686765741,0.5801653404588809
Roseburia intestinalis,-0.0587042232499545,0.3087899801831008,0.5568320142630975,-4.580436441881108e-05,0.3096067296818358,-0.159025816471329,0.8837308707341052,0.4309140403849866,0.0922180683717582,-0.08185011926668914,0.11580103414811209,0.048004883294544234,0.7358833661998521,-0.21766041666447064,0.190440426987061,0.144498580009887,0.11477690989653916,0.11741500351849726,0.11517875696385496,0.4119198198996299,0.33269533394773054,0.27567348341183595,-0.7601968086435806,0.23993846224894913,-0.34669180805102473,0.3438960489407476,0.5923492102711544,-0.12787173377656527,0.07146578329718796,-0.029806711515899087,0.5206295327270402,0.17850836558162192,0.6684988141699,0.27412626088421627
Roseburia hominis,0.2227350541907458,0.1704620347808509,0.395397629777201,-0.37130585947360295,0.17560318665615296,0.12898606688161054,0.3676256481473298,0.09368951823778894,-0.16162033024880104,0.15220520247590974,-0.174852158660503,-0.42757866377624554,0.36813674444564787,0.3237184718084012,0.29012728319807235,0.5408785265837432,-0.04950956709117754,-0.27933424283137653,0.12899106695758664,0.04574991008822686,-0.10268871503102059,0.1260452539536612,-0.03348154386137542,-0.4008015850070493,0.0176469927618719,-0.19091255001115717,0.2194944214832768,-0.04681042747219649,0.4834894422423155,0.6311598201803597,0.3538144119035718,-0.315307854594996,0.6015587996637118,0.6227161351121294
Ruminiclostridium,0.1556371533923822,0.5468778481006595,-0.015502541414003423,-0.40987378045487677,-0.0780853315864781,0.6687902598134269,-0.29732397708344205,0.14985638457944836,0.16024316800206365,-0.0038922731903435204,0.016943520048865485,0.1716747402708608,-0.018648702580418175,-0.2766175491503793,0.2145095828830368,0.4720099747334917,0.4108717555960263,-0.09292064021694343,-0.2253683746133027,0.06474363535356642,0.6203374529386992,0.34367942368786364,0.3611894030382701,0.41695708553564836,0.2762299687555759,0.1861825642840736,0.34869206899439037,-0.013849831265405899,-0.2743389034098962,0.36689908038729696,0.5213214317247675,-0.18546958180680942,0.39657644472477005,0.654229714016457
Pseudomonadota,0.1493261394728637,-0.09540065542252388,0.18690560205802667,-0.015160190460210388,-0.035019032986920495,0.2799552201814628,-0.3311188425089686,-0.28317867674766817,0.15578726411218283,0.14330743832627063,0.2530663731119807,0.7125676165450165,0.18135421082274633,0.32945164510043834,-0.1426598806843896,0.3803812990549611,-0.007917259533203325,0.17142624977432794,0.11734541247925148,0.4598922704742092,-0.24299296631249986,-0.5349715903845118,0.08597019087362265,0.29055937707153723,0.19568081274225,0.5196612712241734,0.2812118022539005,-0.019154499557957977,-0.547626046241904,0.07880632974143452,0.45838770067733936,0.03238566519986562,0.15849607910332925,0.2764080762920126
Verrucomicrobiota,-0.15458771227494475,0.33697076899164524,0.6411365370005117,0.09815599443197809,-0.18871932654969056,0.1300196918934079,-0.5173152325826605,0.2510709791929848,0.2856823132945736,0.6526908881536687,0.09180156223001247,0.2725456014439411,-0.10838643071577034,0.043071863842476396,-0.30755563099865935,0.09156311361502932,0.05840725394443054,0.23975992982666877,-0.03707906409979178,0.17500360529252756,0.04998598331770031,0.050550183510145716,0.17410869778890903,0.16215688269510298,0.3783522117154915,0.11380708976104953,0.04503439526309905,0.09575776647383213,-0.06439923505229775,0.042026671929998524,0.7593476139219694,-0.12380362820876009,0.06640309983620718,0.03375340101909288
MF 13079,0.07584851632668015,0.05062820733648149,0.2337720303662999,-0.36305253041753827,0.4611514417596013,0.3397748398926592,-0.22286147581894042,-0.5307231818857203,-0.14312164384242035,0.07720006157186324,0.9240875696072325,0.312977089492282,-0.3922768947544373,-0.056896651470283194,0.134036269118105,0.22610506628942906,-0.24442465809312688,0.10950293160688157,-0.0652917412831622,-0.18112756878069494,0.22787869400968616,0.3821631520328467,0.4023123830884858,0.3223159053401628,0.0007891400579211616,0.3643649284390517,0.24271633143128635,0.19018256488560395,-0.033507936510539515,0.0009371617975415247,0.1721660808373662,0.8819623400956504,0.24037274402741704,-0.033356550675085805
Salmonella,-0.09971683349083282,0.0024700162031391637,0.8031880342647196,0.03022300621621138,0.4220611603830855,0.03722152635859308,0.2283553623838886,0.3875235822026167,-0.021570854942977197,-0.04233349624583088,0.647660908336599,0.44537786846873906,0.3872016956072184,0.38618288793687416,0.2878726464933196,0.7553327439525195,0.16317249056314703,0.3231787101602758,-0.28527387857820374,-0.09748820597737226,-0.21024569995051215,0.5322190750548448,-0.6157620456062249,0.0293069931741832,-0.7481119807981867,-0.09938636864456701,0.002715315080440095,0.5654613281382131,0.26898838176643713,-0.0999424569986899,0.46978911591954775,0.15534967635892724,0.1612700576121757,-0.2108014523315976
Ligilactobacillus,-0.1470041141709418,-0.09752918998365731,0.16393838194625687,0.17336571809420243,0.6132277990572135,0.2655165503813503,-0.6622697081016323,0.22879259636150712,-0.2850049068502598,-0.13979127738346095,-0.09365084151789896,-0.04900149705369056,-0.2625448176120909,0.21104460103568629,-0.27324068552728775,0.2570002821749541,0.8210913231184889,-0.24880771768021911,0.06464690869823335,-0.6070372087537409,0.05971941210896005,0.3428151457894451,0.3661917694071801,0.173209119085229,0.4167790274276927,0.9138163607828376,0.6636914062312798,-0.006756278822891065,-0.28533119594002154,0.02815457502785894,-0.13409482968520445,0.2854042643593898,-0.20435806182884944,0.12815327022289738
Oscillibacter valericigenes,0.4014042163608931,0.1197912381548469,-0.1338941468243389,0.5024442172757075,-0.4136942834261481,0.05166148323676106,0.13750199298559956,0.1547725975198893,0.20414881682342434,0.3331319459428479,0.13937776828639473,0.03958251535689579,0.027723196602091327,-0.033454740611506384,0.3862629972980596,-0.04395854384295439,0.40403133270247327,0.15569972467796128,-0.006376442056838877,0.3355221647232404,-0.06823617741693547,0.34145521221846387,0.21381783635753543,-0.028897406727576208,0.3085904446003677,0.31397691770659164,0.4972558817429873,0.4398441037227887,0.2973822062178848,-0.18827728536262897,0.8845760964522171,-0.271084863321543,0.43477895228469265,0.2793851450658895
Salmonella enterica subsp. enterica,-0.20224271174433436,0.11270971833645024,0.12637413412660786,0.541674814743157,-0.06399327008406344,0.07141649807269382,-0.5508208815063789,0.6704288379370732,-0.17114047290602133,0.24807325927175247,0.11957765108344082,0.12059970996499803,0.3929585954612625,0.6513787380910904,0.22544810098259752,0.34652340528915776,0.24866746101811227,0.4552594271791879,0.011125086154101849,0.4726171663249241,0.48314995969421515,0.4747611026048729,-0.0480443602009428,0.09949870972884273,0.22184009663413046,-0.26125261344870176,0.6284760624258044,0.14631703994934722,0.23517836628141647,-0.023101331918160883,-0.24806326781010682,-0.031208965642431308,0.21576125629007653,0.35202864382610805
Tyzzerella,0.19853746218081603,0.2540172048725851,0.04889208759558701,0.2988745698736284,0.5948498599157721,0.361436832731696,0.392862566475882,0.23820491979198932,-0.3009465208798805,-0.16339995918937297,0.28646274019915297,0.14671828441197424,0.2819528659418484,0.6529270253532221,0.3678107997688001,0.5276658617228465,0.178404416841219,-0.09216470324533194,0.1326401522356977,-0.09142554411574136,0.6174884870317344,0.38711732296064083,0.30615374898848385,0.520782960668431,-0.4560169243569676,0.3264413854027979,-0.2431937352913118,0.14782329046030165,0.05648772225983566,0.34852098362908435,0.21845618668828662,0.5535351520835365,-0.030569148279784075,0.36273431688998514
Blautia,0.19866696506964956,-0.34058708102146573,-0.12558493755690978,0.1050365899433495,0.48368773496751827,0.28911691726713434,-0.20025024716421427,0.10790513158585208,0.755341934637909,0.1833670004522574,0.05180232747828127,0.29752189222686615,0.379017923874591,0.013149495755982288,0.30077243231143114,0.051333150998757224,0.36579828054883146,0.20090794739138512,0.29459034811586765,-0.0777550638502513,-0.09638591522185777,0.43364919139781843,0.12618108558435187,0.23551042262980845,0.05808137187404412,0.4196180322040932,-0.03234299400889731,0.10931962802973515,0.3857978438109395,0.5018903097492797,-0.007127787308005007,0.7379051945867648,0.2439725081080849,-0.1628784785426213
Odoribacter,0.2607156145769904,0.03510023565496269,0.28022054615495307,0.1371431257018986,0.17228210705704344,-0.12347801297584379,0.447018369214908,-0.19683821014530964,-0.1826294686214985,0.260208104744246,0.6308532741533909,0.044222070880677825,0.36029169681118967,0.4720020530590636,0.39440533118822074,0.056637513247895566,-0.17731401515822234,-0.5122642697014065,0.07114785016128203,0.5034262105686523,-0.1872497954285802,0.3600629542556296,-0.13504575901556162,0.18182177291605145,0.3623374842465053,-0.04784863105152834,0.20114540420907423,0.02547259898240138,0.361544597681453,0.22059515054539114,0.16695230232878022,0.6175049880425932,0.3486918427104906,-0.05710555983788673
Vibrio cholerae,0.12424082976067144,0.12723036447610178,0.17409587178756356,0.9073527829822484,0.26125556781329906,-0.4607707710314327,-0.01283969151508954,-0.4297116262487425,0.05106052288624806,-0.44619306891792854,-0.11147714132052841,-0.30621645889023597,0.26524805339024327,0.1501618087886636,0.24088869224961934,0.11863458342944208,-0.2682893250613253,0.3040564107764206,0.7266673680808359,0.272763773581964,0.022222620204730203,-0.27842015283163357,-0.12242009122798961,0.2859118969716177,0.4719354080398125,0.22825985241659277,0.389966186911795,0.36230347320817285,0.3019603174157753,-0.04754207857837678,0.20217705359254573,-0.10451334116464148,0.15522868588743052,0.24925905932007358
unclassified Porphyromonadaceae,0.6536351422160565,-0.24291959231028962,0.29445228929739165,0.5943709774870785,0.37765432975163893,0.3998836328475124,0.3263084705603436,0.539500346932625,-0.1762434504337104,-0.26577799979107397,0.1480997578604232,-0.49834863107151295,0.5191937412534033,0.5162145586486324,0.01999483347464215,0.0387688210018471,0.1282957574547986,0.16560619513188593,0.1881521757582856,0.31746963206349094,0.09821209409745657,0.4329579910433382,0.283784333137591,-0.03208903376179065,0.5505338003412292,-0.25747709583674605,0.12235025675355705,0.44007522032264035,-0.06692193147364339,0.24286669403014544,0.3130018790997144,-0.1081571603943717,0.12825668412178948,0.10304885093723695
unclassified Alloprevotella,-0.015521355549687865,0.8405024556152324,-0.07893190603364272,0.451479088220365,0.032159694935657415,-0.17599085666558453,0.18084427294652067,0.3447280153162502,0.4261528725197036,0.6186795331965208,1.03357388698053,0.22515426112667913,-0.04892765214761635,0.28586229803846736,0.0701361148780525,0.4277898389556689,-0.2391492889097165,0.8605003627201312,0.4068144284326538,-0.35520120533884936,-0.06270867069449165,0.39482431323418166,0.5029032168514364,-0.231671288169589,0.36390775512988466,-0.43420196179857695,0.12319924035868621,0.4836140526309619,-0.015454719030894154,-0.302076689741404,0.19386443891326777,-0.03141565999064344,0.33886750981975067,-0.11559792966541813
unclassified Prevotellaceae,-0.08179106689593008,-0.45630069626287306,0.20098341331544484,0.10172851851702037,-0.20651540122202125,0.2081396141301276,0.45812109019324165,0.08532961697431504,0.23045008494659214,0.23199337487554925,-0.21129894815368813,0.7669757462122787,0.008745050963314849,0.3468348605580812,0.38076458316871487,0.10812146186527447,0.3320385075178904,0.22374576654491674,-0.2752919271682218,0.05031818962497353,-0.03376527070621854,0.011476487596161877,-0.24120095335099137,0.487930115023809,0.6305977963840238,0.44340089279952255,0.5311587672441428,0.046609548897553144,-0.040877050495810946,-0.08357611404351345,0.3432194768871668,0.2181189159432449,0.12683348652047227,0.5385445632586029
unclassified Enterobacteriaceae,0.2714824061446029,-0.10159729125617542,-0.05427264874070842,0.3545979897762437,0.4625198557963791,0.31550406967679084,0.7190666243616244,0.6405021497194257,0.28231075045522885,-0.10157419784445068,-0.24299625351953028,0.033785476495585554,0.37596403392484706,0.6979941237935814,0.27523411032323997,0.500616838269371,0.07640775414365929,0.33683073756826504,0.39700704884315174,-0.44387828275575847,0.025968359287046924,0.4349101152833609,0.23234050069096945,-0.20895451444527988,-0.5790367127182068,0.04026577640939809,0.12852429213183628,-0.11517688494850362,0.1929254811083983,0.3019160241698684,0.35120615121786986,-0.5567756774796966,-0.24428552934243605,0.05861320549357933
Lactobacillus ultunensis,0.32165193931123903,0.29677020406501065,0.2915609843630027,0.03497461740932045,0.05170996880701177,-0.06849878052652222,0.3804582384317543,-0.12614663632187348,0.405010918556871,0.2123559714412938,0.13648665646345393,-0.047013119932939995,-0.2566625583492379,-0.04429582691341369,0.050997939412534096,-0.5607072934743754,0.09079345339960071,0.4273072104078016,0.32016537163016173,0.0011382372775477767,0.1640808895245683,-0.016849370826599902,0.19462822000070884,0.6120323471232094,0.4405496407874627,0.3062382917078258,0.0021345262848845026,0.3749815178834516,-0.3560630854119159,0.07429395540273284,0.32511342594718495,0.37212636421432543,0.35096534706472227,0.23844920676290834
unclassified Bacteria,0.09128250627483511,0.31139279094794664,-0.13585831217589014,-0.10340317898797494,0.168520402938089,0.2019592928126242,-0.3976845535693939,0.28654391428485554,0.38181851337581796,0.1268144287601114,0.8623398849851976,-0.054880531894555856,0.04167385098393914,0.0314799281618372,0.12714371661269475,0.05138255611011268,-0.2720431633814615,-0.01396448887094262,0.12071379126777718,0.5185716246185992,0.810672982011874,0.5506421693551964,-0.08261370890178191,-0.05874288318784965,0.1022014267471947,0.6853676666560758,0.10037278434543198,-0.2482522471612292,-0.00035314108591052995,0.3771168005458251,0.35698208306882606,0.08993500005250317,0.35502440206800917,-0.5319516607640495
Prevotella,0.1811487705098093,0.408205626410589,-0.09985898254636055,-0.10090156094888639,-0.4099344458290426,0.6269686784432082,-0.06604619310647,0.22231298335863353,0.33117511244501235,0.6036203847424358,0.10383066780430941,-0.01182893813352559,0.20192029457116603,0.5352240829626861,0.09894824057976487,-0.13646072447522292,-0.3122273424946087,-0.2163892153815676,0.4093174492219994,0.053812657107956546,-0.03225627297621311,-0.0647901669551827,0.17551375806005454,0.07816347187032487,0.06806035688422425,0.5547971783432217,0.61140488455849,-0.33300650187269887,0.24827781934288728,-0.08305862958641766,0.07552466584167193,0.2427835155380083,0.08618402492072419,0.21913796418828996
Eggerthella lenta,0.35189106180957525,0.23837304016209596,-0.04405089125028705,-0.03875988209109715,-0.2819115889854107,-0.1061760892562155,0.7386205085695584,-0.08760107222857333,-0.20801364373314593,0.24597835855343197,0.11689057221244203,0.09132202894523236,0.572713789923627,0.3147380026675095,-0.008997879511042611,0.022657224722466007,-0.000775954171705534,0.41242188647407707,0.05755571116405876,-0.3879460507362451,0.1355040963796967,-0.3111078003383787,0.8052691805264706,-0.13970037415416928,0.10144057039268078,0.22746082041034105,0.063402551796231,0.06299087956014221,0.27654818584826313,0.6078647876388836,0.3802527245451892,0.5935541635720628,-0.16398573242805056,0.2452087899766084
Limosilactobacillus reuteri,0.19657381561748377,0.2553273875030204,0.5628695911906717,0.08376325506238379,0.028348990033773697,0.3101942392255992,-0.3834608182697542,0.0789443852633465,0.10974069321436411,-0.1261075848920776,0.4671177034069731,-0.16867209520298523,0.10923808549086114,0.2379471675968905,0.5560354684428355,0.146833069535744,0.4308460782384631,0.3601786191831382,0.18703726685074276,-0.1768540224820366,-0.2803742582713047,0.18195162042575594,-0.012809062170784064,0.4257783275043875,0.37375695542957327,0.09461670166888506,-0.19731387718238078,0.303220664882182,-0.1553848338405451,-0.07753917687925949,-0.14382472146454636,0.10844969341801397,0.5010577002211685,0.14848773893294137
Mediterraneibacter gnavus,0.01703439227169129,-0.3076844790135732,0.31563737541895287,-0.08412138177858824,0.18525528574742897,0.04373441522500782,0.40145316587983126,0.10282908239143435,0.1323220936430845,0.29572414423663784,0.7820820546789558,0.41653407910756635,0.12341816809541717,0.1509593971845865,-0.007457838097330388,-0.13499871105590858,-0.015825236119896585,-0.08164468911358275,0.34601051513876563,-0.1713584573606958,0.5499631684140133,0.3756139150856489,0.15615051881030054,0.15009558343952048,-0.017184392884366045,0.2310253234043292,0.47642773896257673,-0.06094693867674411,-0.31001762667561916,0.36096547645702315,0.24730979227314015,-0.18605964043235382,-0.07001741127423539,-0.10773128221504222
Romboutsia,-0.06735968071027468,0.052895173787643676,0.0700358087157758,-0.04523809652053806,-0.07744914584997845,0.08136469682418554,0.20030746045786837,0.05511103909054661,0.49760010700239043,0.3024263143262359,-0.32725375705760873,0.30711832962415603,0.33166319477567474,0.019579509562742625,-0.2985592761909467,0.15242002782334083,0.14768740455532678,-0.18649387095995842,-0.2853657648779807,0.12373393606396817,0.08007684238475342,0.024820390403281906,0.12497677957603158,-0.18083291214609573,0.019553816140165742,0.30999750918430424,0.04500897589461336,-0.3515917415377655,0.008192316682928497,-0.17104753905205813,0.23014088893851922,0.2456512210141276,-0.34763238752580927,0.37770389117465664
Fusobacterium nucleatum,-0.18365589038356753,0.6177546871447054,0.13536712064981493,-0.22391804956174868,-0.1925958212078044,0.25442858753620345,0.03261003303048672,0.12100382711455775,0.6338340698091117,-0.05977321926872259,0.167988857308712,0.575953346211916,0.23115404263992004,-0.33198082060740175,0.30161670351964104,-0.19890085733503324,0.5720422586198896,-0.09686028149939335,1.0408528523236993,0.5902127964983035,-0.0889837708883936,0.15600414150048314,0.37609328449003904,0.3850981422680123,0.28270087799285915,0.525647711089833,0.11310931600968914,0.039984699427190046,0.04594080362261682,0.40751196959163816,0.2595543120907938,0.23738509970707689,0.38857027477715456,-0.4653157223561565
Ligilactobacillus salivarius,0.24302064716254512,0.21557066666211472,0.6506424243902116,-0.30857639467910003,0.6171559897130274,0.17262273867739975,0.2966968591980135,0.652775636282813,0.3182283804016719,0.27011048683876826,0.2226873557406955,0.0049565595016869135,0.14145326264688213,-0.06465382983682458,0.1366299301723554,-0.5507792091165289,0.27871187027026456,0.11347882386491234,0.049138878999970714,0.21592742518204294,-0.2800691768896322,0.7287809989863847,0.1191697615537201,0.10624667010834313,-0.13961886303987667,0.15718391473477836,0.5660879670819842,0.4607748628296102,0.40633132534216676,0.31391968550018146,0.042437241731217074,-0.2850489501110106,0.08968836844000949,0.07923856063989683
Veillonella,0.46463833190137227,0.24281713273794606,0.6336934583710645,0.5092465620114524,0.013051317148771308,-0.38853875898596046,0.5656725701824443,0.5578155669692232,-0.25986347727066783,0.6027720059482502,0.2646351511777554,0.1982056494376959,0.6344349762741982,0.5534055519691844,0.34539928559856115,0.2919651197435949,0.3349182871591077,0.02998276983524223,0.13346956508030372,-0.12069514637836279,0.050088067278324364,0.040009836399320084,-0.040591610886499374,0.19102395079453893,0.052805744789826844,0.3006704161055922,-0.3366961839881296,0.11599356176781009,0.1894654920532487,0.05681122804893583,0.09828219005723061,-0.32557380321895724,0.2569431314008476,0.3442817947701211
Lachnospiraceae bacterium,0.29806118826113004,0.46161811783265483,0.21045888173475058,0.2936043541952811,0.1968272215370557,0.35626521587774823,-0.3231688908396366,-0.11807429039340325,0.6260698971099273,-0.5881307466288616,0.10794662105239682,0.5016824878824204,0.1220218003374706,0.028496678564790753,0.18882650304459012,0.04406394599926604,0.15925484782708174,-0.05501431095603887,0.48260232598671726,0.5769794763196983,0.10998290336651323,-0.265946826207373,-0.0071529510940185614,0.09480340196911073,0.3016616630709624,-0.15240396695120337,-0.08074869559264519,0.3032028413576422,0.43167264961186735,-0.03647821355120526,-0.2499651161852988,1.135235460386365,0.384991271126614,0.06989887146989052
Eubacterium plexicaudatum,0.41070938265925194,0.11266301108567336,0.41014706673005585,0.19781795933286664,0.17738156945027198,0.11592543953076341,-0.28421440003892695,0.731428469817942,-0.13246017608032304,-0.25800707289317837,0.08614203517308981,-0.13844154405315198,0.1344861628319187,0.3563291545685306,0.44859087015876686,0.39441921648650446,0.05831038356429591,0.16487754829847576,0.2723637152692473,-0.3773362271826217,0.32117541003595784,-0.28718978627514946,0.7621039796719468,0.028645474607491395,0.09453744684162263,-0.08091212977135662,-0.038991009556706896,0.8322280707429719,0.43211090658698925,-0.3147607335443515,0.6012638702055688,0.5079726825424294,0.06563626131351347,0.24200908260895126
Clostridium sp.,0.14551677617367773,0.7417739713340797,-0.08888705669762711,0.1938031829327181,0.021556400702158585,-0.27991212138535626,0.8074914765164961,-0.2044699737307237,0.21603875624633276,-0.3722101819141006,0.030278838227072016,0.2765906464300372,-0.0974201938507088,0.3260405552206965,0.06928767243357527,0.4980247537195839,0.558528274002067,-0.026023428219003497,0.17301985781788704,0.2050362679416698,0.3358047886304095,0.15431459887327972,0.20706328780285266,0.07697805756146414,0.18457196009160548,0.5393820580605397,0.3438249723635563,0.3603766918330107,0.36692109724067345,0.10385736663568934,0.24564811307385911,-0.1755521035007234,0.5306422968950871,-0.6848881297029661
Colidextribacter,0.12385548229937245,0.4922687931450822,-0.2591603800888025,0.2699339752850553,-0.05422993397370807,0.03935902044333939,0.4337822881918313,0.20941707776554505,-0.4603067603653088,-0.1429276619194795,0.4426007204666279,0.28468281545789925,0.6744406717572853,0.6547942782039892,0.04732646095596245,0.9009713415208465,0.1573439009555732,-0.13880056032270763,-0.0400919597731732,-0.5270175315868256,0.6321057024747843,0.6284285967131591,-0.1546522316439963,0.08163471348542822,0.1786822632337733,-0.1381059156426341,-0.3765306093813484,0.08689271886692645,0.05367617116222595,0.033476627703367456,0.21681481878028938,0.5788558975577976,0.059072184092482175,0.20113289961640884
Actinomycetota,0.36806115712348075,0.3162428779538246,-0.034327057334352595,0.17891313693421076,0.314261946050716,-0.1885054012532333,0.5290617032389524,0.5794766715642333,-0.06683407663334812,0.2081010055044506,0.3426834770013095,-0.013684246898625796,0.29448415370642833,0.1989766878876496,-0.2903754532916403,0.2877483947935674,-0.18004272488131076,0.4317608554986141,-0.05136332254016662,0.10161436990165648,0.5616836740339725,0.29891449395865355,-0.17384217587236359,-0.15447497123972512,-0.02979083658711762,0.2683932250069998,0.2574899444798304,-0.10293069139886077,-0.20016284568430773,0.23447502152575028,0.09544198026295142,0.7971647662343212,0.16098109696892368,0.6942758483100824
Liothrips reuteri,-0.201115079431302,-0.3219638818685121,-0.18602553975766037,0.5067389344360399,0.6768304769080602,-0.0846538361857902,0.011830191072132734,-0.2006942730637499,-0.3934919541355161,0.36552350933298894,0.21690609088864893,0.15314639480216263,-0.27001696114901397,0.6419870045485981,-0.0010070214148419354,0.31008792744494273,-0.28636842157341735,0.09284244311398879,0.23741233687157515,0.24812256541599226,0.1963945629709875,0.29835674761463177,-0.18915613680988833,0.20921178163189802,0.1841273050440832,0.21950180525851826,0.17170356519575453,-0.23196383217401925,-0.2453399256326921,-0.5142804557653654,0.3952603529535893,0.3982972529205596,0.40306508736663604,0.24203698873843554
Lactococcus,-0.48993576531543326,-0.1580131475355798,0.20112462527793357,0.19065540083753862,0.08317553605439364,0.260675160872474,0.15349551230557368,0.1862311396654085,-0.041719599849604855,0.44460329583647706,0.020768517395884784,-0.2491947249061879,-0.08129970384561858,0.045460142591405905,0.448200836510654,0.1373196004695621,0.0941555343103053,-0.2245990274287882,0.3856447769488729,-0.04558564620701572,0.11999164231759922,0.5940549230645594,0.30262899931479137,-0.3384762143145523,-0.3808530709057416,0.13070686496422618,-0.21382218446244147,0.3445640242898993,0.16267891948949376,0.1996154307071589,-0.06202295449270592,0.6724150965860117,1.0027781184031377,0.06642458287298558
